benchmark,modality,run_id,run_name,created_at,state,test_auroc,test_ap,test_f1,notes,raw_note,masking_ratio,noise_level,param_combo,category,masking_behavior
ucsf_pdgm_idh_classification,t2,7244936352.28251-f7c4b484-ab3b,resenc_MDAE_pretrained_t2_2025-08-13_05-48-43,2025-08-13T05:49:04Z,finished,0.7704517841339111,0.6970389485359192,0.6604938507080078,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on ucsf_pdgm idh_classification with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on ucsf_pdgm idh_classification with t2,95,100,M95_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t2,7244936897.97891-fe47cc7f-51e7,resenc_MDAE_pretrained_t2_2025-08-13_10-19-55,2025-08-13T05:53:03Z,finished,0.8418803215026855,0.7644860148429871,0.7954545617103577,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on ucsf_pdgm idh_classification with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on ucsf_pdgm idh_classification with t2,75,50,M75_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7245363569.44691-0250117e-7b24,resenc_MDAE_pretrained_flair_2025-08-08_07-13-17,2025-08-08T07:13:42Z,failed,,,,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7245361385.40448-c84b81fd-ad80,resenc_MDAE_pretrained_flair_2025-08-08_07-49-24,2025-08-08T07:49:52Z,finished,0.5079364776611328,0.5126903057098389,0.482560932636261,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7245359903.61383-298aee2a-8adb,resenc_MDAE_pretrained_flair_2025-08-08_08-12-31,2025-08-08T08:13:04Z,finished,0.4904761910438537,0.5167784690856934,0.472222238779068,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7245359928.59199-2f09f376-ba4e,resenc_MDAE_pretrained_flair_2025-08-08_08-13-07,2025-08-08T08:13:40Z,finished,0.4984126985073089,0.5233688354492188,0.3736263811588287,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244953169.76146-67b7412a-040f,resenc_MDAE_pretrained_flair_2025-08-13_01-02-47,2025-08-13T01:03:22Z,finished,0.5126984119415283,0.5403786897659302,0.4722222089767456,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with flair,25,50,M25_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244953104.06779-b81aa0eb-2078,resenc_MDAE_pretrained_flair_2025-08-13_01-03-33,2025-08-13T01:04:02Z,finished,0.4174603223800659,0.4862057566642761,0.4367588758468628,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with flair,25,75,M25_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244953046.98280-5ba4a56c-a2ea,resenc_MDAE_pretrained_flair_2025-08-13_01-04-28,2025-08-13T01:04:59Z,finished,0.4746031761169433,0.5153274536132812,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with flair,25,100,M25_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952867.08541-d149b251-63da,resenc_MDAE_pretrained_flair_2025-08-13_02-09-49,2025-08-13T01:08:13Z,finished,0.4666666388511657,0.5372721552848816,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with flair,50,75,M50_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244953234.40807-5d5dcad4-be59,resenc_MDAE_pretrained_flair_2025-08-13_01-07-55,2025-08-13T01:08:21Z,finished,0.4682539701461792,0.5391272306442261,0.4280936419963836,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with flair,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952812.67982-af1dd84e-29d0,resenc_MDAE_pretrained_flair_2025-08-13_05-01-54,2025-08-13T01:08:49Z,finished,0.4277777671813965,0.5191586017608643,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with flair,50,100,M50_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952751.21797-25a2aac6-ad17,resenc_MDAE_pretrained_flair_2025-08-13_05-47-23,2025-08-13T01:09:48Z,finished,0.4563491940498352,0.4885550737380981,0.4183673560619354,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with flair,75,25,M75_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952695.56214-5d92dc4b-ef00,resenc_MDAE_pretrained_flair_2025-08-13_05-02-03,2025-08-13T01:11:02Z,finished,0.5396825075149536,0.5494112968444824,0.410786509513855,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with flair,75,50,M75_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952982.79631-71892b61-db95,resenc_MDAE_pretrained_flair_2025-08-13_05-46-54,2025-08-13T01:12:21Z,finished,0.3873015642166137,0.4765858650207519,0.3968254029750824,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with flair,50,25,M50_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952635.38468-6a2ff506-e1d1,resenc_MDAE_pretrained_flair_2025-08-13_05-02-04,2025-08-13T01:12:42Z,finished,0.4571428298950195,0.5123537182807922,0.3595505654811859,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with flair,75,75,M75_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952930.10878-4fcff22c-5252,resenc_MDAE_pretrained_flair_2025-08-13_01-26-52,2025-08-13T01:13:01Z,finished,0.547619104385376,0.5737086534500122,0.4815039336681366,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with flair,50,50,M50_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952576.39277-af0c1e58-eb61,resenc_MDAE_pretrained_flair_2025-08-13_01-12-45,2025-08-13T01:13:14Z,finished,0.4238095283508301,0.5113153457641602,0.4910714328289032,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with flair,75,100,M75_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952336.79900-aa7fbff7-b5ed,resenc_MDAE_pretrained_flair_2025-08-13_01-17-08,2025-08-13T01:17:37Z,finished,0.2873015999794006,0.4134173393249512,0.4194444417953491,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on brats18 lgg_vs_hgg with flair,95,100,M95_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952453.31136-9fd69004-d107,resenc_MDAE_pretrained_flair_2025-08-13_01-18-21,2025-08-13T01:18:51Z,finished,0.3269841074943542,0.458158016204834,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on brats18 lgg_vs_hgg with flair,95,50,M95_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952506.83400-37c635c2-b7b4,resenc_MDAE_pretrained_flair_2025-08-13_01-20-07,2025-08-13T01:20:32Z,finished,0.5365079641342163,0.5265672206878662,0.4123711287975311,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on brats18 lgg_vs_hgg with flair,95,25,M95_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,flair,7244952392.31124-f72d9078-d26d,resenc_MDAE_pretrained_flair_2025-08-13_05-47-15,2025-08-13T01:23:49Z,finished,0.5063492059707642,0.5329675674438477,0.3870967626571655,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on brats18 lgg_vs_hgg with flair,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on brats18 lgg_vs_hgg with flair,95,75,M95_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244953196.06015-556cacc3-eb48,resenc_MDAE_pretrained_t1ce_2025-08-13_01-01-56,2025-08-13T01:02:27Z,finished,0.8380952477455139,0.8391268849372864,0.7654321193695068,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with t1ce,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244953142.28860-0621dbc0-9ded,resenc_MDAE_pretrained_t1ce_2025-08-13_01-02-56,2025-08-13T01:03:26Z,finished,0.7619047164916992,0.7014698386192322,0.7227833867073059,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with t1ce,25,50,M25_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244953074.29260-0a2c1105-745c,resenc_MDAE_pretrained_t1ce_2025-08-13_01-04-02,2025-08-13T01:04:28Z,finished,0.7857142686843872,0.7683372497558594,0.7816091775894165,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with t1ce,25,75,M25_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244953018.92304-72839677-0a1c,resenc_MDAE_pretrained_t1ce_2025-08-13_04-10-47,2025-08-13T01:05:21Z,finished,0.7682539224624634,0.7601224184036255,0.7285714149475098,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with t1ce,25,100,M25_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952903.46299-bbd5dc6d-b2d5,resenc_MDAE_pretrained_t1ce_2025-08-13_02-09-46,2025-08-13T01:07:18Z,finished,0.7841269969940186,0.7413750886917114,0.6533783674240112,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with t1ce,50,50,M50_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952839.64148-474ebaeb-e847,resenc_MDAE_pretrained_t1ce_2025-08-13_05-02-02,2025-08-13T01:08:34Z,finished,0.7698413133621216,0.7521646022796631,0.6687179803848267,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with t1ce,50,75,M50_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952785.76201-70f0ea19-374f,resenc_MDAE_pretrained_t1ce_2025-08-13_05-02-59,2025-08-13T01:09:17Z,finished,0.7968254089355469,0.7265417575836182,0.6918919086456299,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with t1ce,50,100,M50_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952668.90087-4505f2e0-2f4f,resenc_MDAE_pretrained_t1ce_2025-08-13_05-36-45,2025-08-13T01:11:18Z,finished,0.7650793790817261,0.7003748416900635,0.6447368860244751,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with t1ce,75,50,M75_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952603.64031-7c257a97-6e17,resenc_MDAE_pretrained_t1ce_2025-08-13_05-02-57,2025-08-13T01:12:39Z,finished,0.7920634746551514,0.7638485431671143,0.7236841917037964,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with t1ce,75,75,M75_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952723.50198-4f368275-b7c5,resenc_MDAE_pretrained_t1ce_2025-08-13_01-12-15,2025-08-13T01:12:41Z,finished,0.7603174448013306,0.7442479729652405,0.5403225421905518,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with t1ce,75,25,M75_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952956.24660-9a608619-e112,resenc_MDAE_pretrained_t1ce_2025-08-13_01-12-36,2025-08-13T01:13:00Z,crashed,,,,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t1ce,50,25,M50_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952549.24212-ab4e0283-e0c5,resenc_MDAE_pretrained_t1ce_2025-08-13_01-12-58,2025-08-13T01:13:26Z,finished,0.865079402923584,0.7955010533332825,0.5777778029441833,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with t1ce,75,100,M75_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952480.25922-649f56a1-bf0e,resenc_MDAE_pretrained_t1ce_2025-08-13_01-16-41,2025-08-13T01:17:13Z,finished,0.7634920477867126,0.7213995456695557,0.6144927740097046,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on brats18 lgg_vs_hgg with t1ce,95,25,M95_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952427.18301-85c49dec-6151,resenc_MDAE_pretrained_t1ce_2025-08-13_01-17-02,2025-08-13T01:17:30Z,finished,0.682539701461792,0.6354939937591553,0.6374859809875488,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on brats18 lgg_vs_hgg with t1ce,95,50,M95_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952309.73239-f6f5f365-f628,resenc_MDAE_pretrained_t1ce_2025-08-13_01-17-11,2025-08-13T01:17:41Z,finished,0.5444444417953491,0.5655474066734314,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on brats18 lgg_vs_hgg with t1ce,95,100,M95_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244952364.51586-a660a8f5-3e12,resenc_MDAE_pretrained_t1ce_2025-08-13_01-17-26,2025-08-13T01:17:53Z,finished,0.7095237970352173,0.6586431860923767,0.6512237787246704,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on brats18 lgg_vs_hgg with t1ce,95,75,M95_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1ce,7244944448.29267-bc68b827-324c,resenc_MDAE_pretrained_t1ce_2025-08-13_03-34-37,2025-08-13T03:35:05Z,finished,0.696825385093689,0.6767787337303162,0.6677030324935913,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t1ce,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t1ce,50,25,M50_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244953155.77060-936bcd3b-475a,resenc_MDAE_pretrained_t1_2025-08-13_01-02-47,2025-08-13T01:03:19Z,finished,0.6523809432983398,0.6055945158004761,0.4722222089767456,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with t1,25,50,M25_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244953091.12420-524f94a8-a86d,resenc_MDAE_pretrained_t1_2025-08-13_01-03-55,2025-08-13T01:04:25Z,finished,0.5666667222976685,0.5542093515396118,0.5128205418586731,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with t1,25,75,M25_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244953032.21280-a678b30c-daa7,resenc_MDAE_pretrained_t1_2025-08-13_01-04-46,2025-08-13T01:05:19Z,finished,0.4936507940292358,0.5000342130661011,0.4993243217468261,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with t1,25,100,M25_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952917.00130-1e1f7f5f-7941,resenc_MDAE_pretrained_t1_2025-08-13_05-36-54,2025-08-13T01:07:14Z,finished,0.5587301254272461,0.5453030467033386,0.5265780687332153,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with t1,50,50,M50_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952853.57132-64ef5539-985f,resenc_MDAE_pretrained_t1_2025-08-13_04-56-49,2025-08-13T01:08:09Z,finished,0.5714285373687744,0.5612949132919312,0.4792358875274658,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with t1,50,75,M50_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244953209.52219-5b9122c2-f1b7,resenc_MDAE_pretrained_t1_2025-08-13_01-08-09,2025-08-13T01:08:35Z,finished,0.5476190447807312,0.5452335476875305,0.472222238779068,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with t1,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952799.90251-67eab925-8282,resenc_MDAE_pretrained_t1_2025-08-13_01-24-22,2025-08-13T01:09:14Z,finished,0.620634913444519,0.6068711280822754,0.6233968138694763,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with t1,50,100,M50_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952737.17706-f6c01401-cda5,resenc_MDAE_pretrained_t1_2025-08-13_01-18-27,2025-08-13T01:10:14Z,finished,0.4976190328598022,0.5285927057266235,0.40625,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with t1,75,25,M75_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952681.67541-99dbe93e-428a,resenc_MDAE_pretrained_t1_2025-08-13_05-03-01,2025-08-13T01:11:03Z,finished,0.5984127521514893,0.567265510559082,0.4123711287975311,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with t1,75,50,M75_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952969.43475-820a5e8f-9240,resenc_MDAE_pretrained_t1_2025-08-13_05-02-59,2025-08-13T01:12:24Z,finished,0.6119047403335571,0.5872045755386353,0.5940170884132385,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t1,50,25,M50_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952562.68382-ffa94f3b-2551,resenc_MDAE_pretrained_t1_2025-08-13_05-03-00,2025-08-13T01:13:16Z,finished,0.5571428537368774,0.5570050477981567,0.4810047149658203,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with t1,75,100,M75_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952621.51382-f6534236-421a,resenc_MDAE_pretrained_t1_2025-08-13_01-14-20,2025-08-13T01:14:53Z,finished,0.4142857193946838,0.4736412167549134,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with t1,75,75,M75_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952378.77796-3b33fbb2-b3f6,resenc_MDAE_pretrained_t1_2025-08-13_01-17-06,2025-08-13T01:17:35Z,finished,0.6492063999176025,0.6201624274253845,0.5210084319114685,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on brats18 lgg_vs_hgg with t1,95,75,M95_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952323.86661-95024be1-4532,resenc_MDAE_pretrained_t1_2025-08-13_01-17-30,2025-08-13T01:17:58Z,finished,0.4682539701461792,0.496913343667984,0.4242424368858337,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N100 pretrained on brats18 lgg_vs_hgg with t1,95,100,M95_N100,Fixed Masking,Fixed at M%
