run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_path,config_dinov2_model_name,config_slice_aggregation
7247079402.50351-a92bace8-a80a,brainmvp_pretrained_20250719_102835,finished,2025-07-19T10:28:55Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247079402.50351-a92bace8-a80a,,27b65bf4-d490-468d-9c49-542d4f931be5,t-jiachentu,0.0001,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,6,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,,0.0,0.6325497627258301,0.6344575881958008,0.5931663513183594,0.5931179523468018,0.6727117300033569,0.49116674065589905,0.47853949666023254,0.4660208523273468,0.4563196301460266,0.8039684295654297,26161.0,1799.0,1752947092.3192563,299.0,3.147162264971471e-09,23399.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/brainmvp/BrainMVP_unet.pt,,
7247078948.96392-dba4be9d-0269,BaseEMDAETrainer_BS48_90Mask_1000ep_20250719_103626,finished,2025-07-19T10:37:06Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247078948.96392-dba4be9d-0269,,7644570a-0462-4eed-bc3b-1cf0f08be1d8,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9898871183395386,0.9895627498626708,0.946769952774048,0.9464734196662904,0.3929235637187958,0.49439752101898193,0.48185011744499207,0.4893149733543396,0.48054784536361694,0.944436490535736,36768.0,1799.0,1752958195.304461,299.0,3.1471622649714703e-10,17699.0,,,
7247036927.27438-b5305654-9013,brainiac_pretrained_20250719_221636,failed,2025-07-19T22:17:02Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247036927.27438-b5305654-9013,,c58ae9a6-daa9-45b7-95cf-9bcb1c72487f,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,153.0,0.0,1752963542.7390106,,4.761904761904762e-06,0.0,,,
7247036897.66273-8a15e3bc-87ba,brainiac_scratch_20250719_221706,failed,2025-07-19T22:17:32Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247036897.66273-8a15e3bc-87ba,,611f1e16-27e0-45b5-95fc-647e1c6e3919,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,147.0,0.0,1752963565.3159509,,4.761904761904762e-06,0.0,,,
7247036645.48555-2c862449-14c3,brainmvp_pretrained_20250719_222137,finished,2025-07-19T22:21:59Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247036645.48555-2c862449-14c3,,48c885f7-bbd7-43f6-ab68-8fb0945df3ef,t-jiachentu,0.0001,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,6,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,,0.0,0.6215561628341675,0.6182432174682617,0.5843770503997803,0.5843770503997803,0.6749672293663025,0.4809282720088959,0.4698956608772278,0.4985096752643585,0.4849100708961487,0.7946382761001587,26202.0,1799.0,1752989925.6665008,299.0,3.147162264971471e-09,23399.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/brainmvp/BrainMVP_unet.pt,,
7247036208.60625-53e55f05-ab9b,BaseEMDAETrainer_BS48_90Mask_1000ep_20250719_222845,finished,2025-07-19T22:29:26Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247036208.60625-53e55f05-ab9b,,689e2f8f-8230-4453-81c4-a779707f1878,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.989857017993927,0.9898008108139038,0.9573720097541808,0.957170307636261,0.3905305564403534,0.5033840537071228,0.4912177920341492,0.49077868461608887,0.48611629009246826,0.9252169132232666,35308.0,1799.0,1752999471.0717947,299.0,3.1471622649714703e-10,17699.0,,,
7247028496.76326-e180013a-f0ae,brainiac_pretrained_20250720_003915,finished,2025-07-20T00:39:52Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247028496.76326-e180013a-f0ae,,73113cbd-ffe8-4dcc-bdf7-3b3177429091,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,0.556753396987915,0.5601241588592529,0.5304878354072571,0.5162476897239685,0.6885625720024109,0.5557389259338379,0.5293591618537903,0.482563316822052,0.42456379532814026,0.7379900217056274,36386.0,1799.0,1753008379.4536428,299.0,3.147162264971471e-09,35099.0,,,
7247028538.11065-d6ddc9d5-8e7d,brainiac_scratch_20250720_004340,finished,2025-07-20T00:44:32Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247028538.11065-d6ddc9d5-8e7d,,0c29118a-6a31-4349-a82f-44b800b9ecce,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,0.5637325644493103,0.5685654878616333,0.5460338592529297,0.5342926979064941,0.6876736283302307,0.4757246971130371,0.4488822519779206,0.4786885380744934,0.4771634638309479,0.7012819051742554,36144.0,1799.0,1753008419.215323,299.0,3.147162264971471e-09,35099.0,,,
7246994219.54140-cd9813a0-e6bd,brainiac_scratch_20250720_100828,finished,2025-07-20T10:08:54Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7246994219.54140-cd9813a0-e6bd,,32007d32-90e7-4c36-b166-90eba0f6a732,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,0.5353889465332031,0.5351846218109131,0.5291144847869873,0.5172954201698303,0.691199004650116,0.4926929473876953,0.4731743633747101,0.47615498304367065,0.43377184867858887,0.7078301906585693,36076.0,1799.0,1753042212.6453109,299.0,3.147162264971471e-09,35099.0,,,
7246993676.56242-9ebca915-6f04,BaseEMDAETrainer_BS48_90Mask_1000ep_20250720_101744,finished,2025-07-20T10:18:20Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7246993676.56242-9ebca915-6f04,,615c294b-f0df-4e72-8197-452973c0cd5c,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.7997357845306396,0.8080641627311707,0.7465392351150513,0.7468229532241821,0.5968159437179565,0.5305032134056091,0.5090749263763428,0.5182962417602539,0.5170990228652954,0.7595053315162659,35808.0,1799.0,1753042507.5438955,299.0,3.147162264971471e-09,35099.0,,,
7246991393.91455-c870e972-c5ed,brainiac_scratch_20250720_105658,failed,2025-07-20T10:57:32Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7246991393.91455-c870e972-c5ed,,cb958c51-7ca6-499d-9cba-5292d0c33aa2,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,0.0001,20,mgmt_methylation,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,4.0,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,15.0,,,,,,,,
