run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245693172.36333-3bc43df9-eed7,resenc_VF_pretrained_t1wce_2025-08-04_11-50-49,finished,2025-08-04T11:51:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245693172.36333-3bc43df9-eed7,,2ab93da2-927c-445f-8077-4f966e348256,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.4956032633781433,0.4270613193511963,0.5,0.33076924085617065,0.6961055397987366,0.931808352470398,0.935658633708954,0.8563079833984375,0.855697751045227,0.4815230071544647,0.49012231826782227,0.4560771584510803,0.5043202638626099,0.49823421239852905,0.9666340351104736,29940,1000,1754338227.9720442,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245608543.78142-d9776ffd-e0ab,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1wce_2025-08-05_11-10-24,finished,2025-08-05T11:11:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245608543.78142-d9776ffd-e0ab,,a63735d0-0afd-43aa-87bb-df49b1e9ebf4,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5321117639541626,0.5110993385314941,0.5401691198348999,0.5401691198348999,0.7011559009552002,0.8671847581863403,0.8679777383804321,0.7822819948196411,0.7822155356407166,0.5522053837776184,0.5062391757965088,0.48271888494491577,0.4919354915618897,0.4913793206214905,0.8450587391853333,28184,1000,1754420443.5468206,200,2.2845726541309562e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245607695.83079-6f8b2954-bd2d,resenc_time_conditioned_pretrained_t1wce_2025-08-05_11-24-55,finished,2025-08-05T11:25:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245607695.83079-6f8b2954-bd2d,,5c8ae63f-d73a-4075-90bb-107bea610a5a,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5125659108161926,0.4820296168327331,0.5,0.33076924085617065,0.6942495703697205,0.6312298774719238,0.6498794555664062,0.6311688423156738,0.6277090311050415,0.6676347851753235,0.5402271747589111,0.5478110313415527,0.5590437650680542,0.558815062046051,0.6972792148590088,30761,1000,1754423897.3786037,200,2.2845726541309562e-09,23400,,cls_token,,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245607438.14107-bb02f82e-c3e8,resenc_multimodal_mm_mdae_pretrained_pretrained_t1wce_2025-08-05_11-27-29,finished,2025-08-05T11:27:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245607438.14107-bb02f82e-c3e8,,482cd701-a996-4afc-8ade-f6a4c44a77cc,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5321117639541626,0.5110993385314941,0.5401691198348999,0.5401691198348999,0.7011559009552002,0.8671847581863403,0.8679777383804321,0.7822819948196411,0.7822155356407166,0.5522053837776184,0.5062391757965088,0.48271888494491577,0.4919354915618897,0.4913793206214905,0.8450587391853333,31105,1000,1754424378.2528934,200,2.2845726541309562e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245606626.43598-ecddbad1-ae69,resenc_time_conditioned_pretrained_t1wce_2025-08-05_11-38-56,finished,2025-08-05T11:39:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245606626.43598-ecddbad1-ae69,,833f8cee-dfc5-4ad5-af69-70cb35f7f3e3,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5125659108161926,0.4820296168327331,0.5,0.33076924085617065,0.6942495703697205,0.6312298774719238,0.6498794555664062,0.6311688423156738,0.6277090311050415,0.6676347851753235,0.5402271747589111,0.5478110313415527,0.5590437650680542,0.558815062046051,0.6972792148590088,30026,1000,1754424006.4709492,200,2.2845726541309562e-09,23400,,cls_token,,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245606466.77902-bfac6230-1535,resenc_VF_pretrained_t1wce_2025-08-05_11-45-50,finished,2025-08-05T11:46:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245606466.77902-bfac6230-1535,,6929bb74-1663-4155-8c6e-0787d0d0d00a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.45448946952819824,0.4289112091064453,0.4883720874786377,0.3255814015865326,0.6988455057144165,0.9508160352706908,0.9494526982307434,0.8624304533004761,0.8620843291282654,0.46574926376342773,0.44797152280807495,0.41301846504211426,0.4346198141574859,0.4318361282348633,1.0260006189346311,28655,1000,1754423039.6105456,200,2.2845726541309562e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245606072.93531-07d3a070-a068,resenc_SwinUNETR_pretrained_t1wce_2025-08-05_15-48-01,finished,2025-08-05T15:48:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245606072.93531-07d3a070-a068,,d6730a13-521b-45bf-8bef-d7d2f2ff7416,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5398041605949402,0.5433403253555298,0.5412262082099915,0.5372340679168701,1.0028761625289917,0.9879060983657836,0.9876623153686525,0.9357606768608092,0.9353519678115844,0.39412999153137207,0.4844216108322144,0.45276498794555664,0.5063363909721375,0.5062049031257629,1.10648775100708,28615,1000,1754437531.8283973,200,2.2845726541309562e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245589709.41713-ce48c6b5-bac5,resenc_pretrained_t1wce_2025-08-05_16-25-17,finished,2025-08-05T16:26:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245589709.41713-ce48c6b5-bac5,,67e287c7-b174-4f79-bc92-3fa08b33ce3d,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.4413830041885376,0.3895348906517029,0.5,0.33076924085617065,0.6946486234664917,0.5960600972175598,0.6113079786300659,0.5686456561088562,0.5686456561088562,0.6841208934783936,0.5279670357704163,0.5095046162605286,0.4948156774044037,0.49178773164749146,0.6973496079444885,23545,900,1754434706.4107947,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245589285.40586-7827f553-e72a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1wce_2025-08-05_16-29-57,finished,2025-08-05T16:30:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245589285.40586-7827f553-e72a,,8c82f494-7267-473e-96fa-fbebd2088a08,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5062878131866455,0.4719873070716858,0.5047568678855896,0.5015323162078857,0.7077333331108093,0.7275899648666382,0.744248628616333,0.6769944429397583,0.6752628087997437,0.6328970789909363,0.559842586517334,0.5688364505767822,0.538306474685669,0.5322522521018982,0.7318680286407471,23007,900,1754434458.1890752,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245588890.40785-1e9d55ca-6b5c,resenc_multimodal_mm_mdae_pretrained_pretrained_t1wce_2025-08-05_16-31-07,finished,2025-08-05T16:31:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245588890.40785-1e9d55ca-6b5c,,bcc50db9-b988-4af2-9219-42b78ecba492,t-jiachentu,False,0,Classification,180,False,ResEncoderMultiModal_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5411916375160217,0.5206130743026733,0.5,0.33076924085617065,0.7125048041343689,0.692320704460144,0.7161595821380615,0.6579777002334595,0.6531217098236084,0.650518536567688,0.5419639348983765,0.49539172649383545,0.44902074337005615,0.448796272277832,0.7292329668998718,25332,900,1754436829.3870945,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245588432.87229-191bcdc0-df8c,resenc_time_conditioned_pretrained_t1wce_2025-08-05_16-38-05,finished,2025-08-05T16:39:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245588432.87229-191bcdc0-df8c,,4bb436fb-8590-4870-a665-1a5680283c86,t-jiachentu,False,0,Classification,180,False,ResEncTimeConditioned,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5343195199966431,0.5121564269065857,0.5,0.33076924085617065,0.7023780345916748,0.5456237196922302,0.556168794631958,0.5295917987823486,0.5092530846595764,0.6891109347343445,0.4670031666755676,0.4156106114387512,0.4772465229034424,0.43934112787246704,0.7058916091918945,24707,900,1754436690.5744414,180,6.746583127731344e-09,21060,,cls_token,,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245588011.39199-b9f9fbe8-daaf,resenc_VoCo_pretrained_t1wce_2025-08-05_16-53-27,finished,2025-08-05T16:54:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245588011.39199-b9f9fbe8-daaf,,5ef3817c-d804-4ccd-82ae-0bf0b88e9cbc,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.547870397567749,0.5322410464286804,0.5298625826835632,0.524716854095459,0.6926572918891907,0.9535141587257384,0.9524953365325928,0.8935065269470215,0.8941222429275513,0.4557699263095856,0.4893882870674134,0.4671658873558045,0.45074886083602905,0.44911298155784607,1.0126221179962158,22803,900,1754435658.6943345,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245587595.45220-7f454958-dab5,resenc_SimCLR_pretrained_t1wce_2025-08-05_16-56-31,finished,2025-08-05T16:57:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245587595.45220-7f454958-dab5,,8dba1170-6654-427d-b9c1-388d02e287d5,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.4848951399326325,0.4672304391860962,0.5,0.33076924085617065,0.6938347816467285,0.7439634203910828,0.7633951902389526,0.7157235741615295,0.716179370880127,0.6257245540618896,0.5404358506202698,0.508352518081665,0.49740785360336304,0.4970743060111999,0.7343953251838684,23053,900,1754436082.9947374,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245587134.80507-e97b30be-2bdc,resenc_VF_pretrained_t1wce_2025-08-05_17-06-26,finished,2025-08-05T17:07:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245587134.80507-e97b30be-2bdc,,1866171a-6585-4365-99dc-fde486a1f68b,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.5069410800933838,0.4862579107284546,0.4508456885814667,0.4206437468528747,0.7599000334739685,0.9219407439231871,0.9211595058441162,0.8383580446243286,0.8382788896560669,0.49849382042884827,0.4459363520145416,0.4086981415748596,0.4256912469863891,0.42356324195861816,1.0318797826766968,26229,900,1754439852.0559275,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245586733.70193-a91a86c1-0829,resenc_SwinUNETR_pretrained_t1wce_2025-08-05_17-06-34,finished,2025-08-05T17:07:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245586733.70193-a91a86c1-0829,,89030dda-130b-46a8-8f74-769cb3b81af8,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5387464761734009,0.5380549430847168,0.5303910970687866,0.5195959806442261,1.050098180770874,0.9944087266921996,0.9942857027053832,0.952782928943634,0.9525721073150636,0.37400874495506287,0.4796510636806488,0.4675979018211365,0.5250576138496399,0.5248777866363525,1.0900574922561646,25265,900,1754438895.641689,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245586337.27599-0b588873-bf83,resenc_S3D_pretrained_t1wce_2025-08-05_17-18-52,finished,2025-08-05T17:19:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245586337.27599-0b588873-bf83,,6dd89670-62d4-41e4-a9d1-cdd43c88e910,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,0.2,0.5988500118255615,0.6062368154525757,0.5,0.33076924085617065,0.6935081481933594,0.6724561452865601,0.7130241394042969,0.708116888999939,0.7053272724151611,0.6491666436195374,0.5344114303588867,0.5087845325469971,0.4991359412670135,0.4991006255149842,0.7138960361480713,23411,900,1754437783.5385077,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245585906.42642-48b677bf-b2c4,resenc_MG_pretrained_t1wce_2025-08-05_17-26-09,finished,2025-08-05T17:26:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245585906.42642-48b677bf-b2c4,,9f57a6d1-cf21-4deb-b578-7b41ce7e8592,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,0.499211311340332,0.4915433526039123,0.4881078004837036,0.34411123394966125,0.6971051692962646,0.917823612689972,0.9238311648368835,0.8687847852706909,0.8685228824615479,0.4834260940551758,0.4686105251312256,0.45175689458847046,0.5169930458068848,0.5166367292404175,0.9111863374710084,23141,900,1754437946.1815047,180,6.746583127731344e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
